Date,Open,High,Low,Close,Adj Close,Volume
2025-06-18,144.0050048828125,144.63999938964844,143.1199951171875,144.50999450683594,144.50999450683594,20949924
2025-06-18,144.52000427246094,145.3300018310547,144.3300018310547,145.22000122070312,145.22000122070312,13896838
2025-06-18,145.22000122070312,145.6199951171875,144.88999938964844,145.08009338378906,145.08009338378906,11922649
2025-06-18,145.08990478515625,145.22999572753906,144.8699951171875,144.99000549316406,144.99000549316406,6966383
2025-06-18,145.0500030517578,145.4781951904297,145.03500366210938,145.1488037109375,145.1488037109375,7862419
2025-06-18,145.14500427246094,145.60000610351562,144.91000366210938,145.27999877929688,145.27999877929688,7230154
2025-06-18,145.27420043945312,145.55990600585938,145.17999267578125,145.4300994873047,145.4300994873047,4663117
2025-06-18,145.4550018310547,145.60000610351562,145.08999633789062,145.13499450683594,145.13499450683594,4980677
2025-06-18,145.13499450683594,145.25999450683594,144.7449951171875,145.1699981689453,145.1699981689453,6524956
2025-06-18,145.25,145.5,144.7100067138672,145.0500030517578,145.0500030517578,8123311
2025-06-18,145.0283966064453,145.27999877929688,144.0518035888672,144.27999877929688,144.27999877929688,10384916
2025-06-18,144.2899932861328,144.86000061035156,143.91000366210938,144.17990112304688,144.17990112304688,11225277
2025-06-18,144.1699981689453,145.60000610351562,144.0800018310547,145.47000122070312,145.47000122070312,24050186
2025-06-20,145.43499755859375,146.1999969482422,144.9600067138672,145.6750030517578,145.6750030517578,49675327
2025-06-20,145.6699981689453,145.75,144.10000610351562,144.625,144.625,18108670
2025-06-20,144.6300048828125,145.02999877929688,142.7100067138672,143.148193359375,143.148193359375,19077014
2025-06-20,143.13999938964844,144.07009887695312,142.75,143.89990234375,143.89990234375,12431772
2025-06-20,143.8780059814453,144.47000122070312,143.67999267578125,143.82000732421875,143.82000732421875,14324298
2025-06-20,143.80999755859375,144.30999755859375,143.7899932861328,143.9550018310547,143.9550018310547,10224427
2025-06-20,143.9550018310547,144.33999633789062,143.9499969482422,144.14999389648438,144.14999389648438,10797357
2025-06-20,144.14019775390625,144.30999755859375,143.452392578125,143.48500061035156,143.48500061035156,6869974
2025-06-20,143.49000549316406,143.89500427246094,143.22000122070312,143.860107421875,143.860107421875,6431287
2025-06-20,143.86500549316406,144.27999877929688,143.75,144.15499877929688,144.15499877929688,5882618
2025-06-20,144.15499877929688,144.32000732421875,143.60000610351562,143.67449951171875,143.67449951171875,6236845
2025-06-20,143.67999267578125,143.89999389648438,143.57179260253906,143.78990173339844,143.78990173339844,6702991
2025-06-20,143.7899932861328,143.97999572753906,143.13999938964844,143.77999877929688,143.77999877929688,17734749
2025-06-23,143.42999267578125,143.83999633789062,142.32000732421875,143.57960510253906,143.57960510253906,27236373
2025-06-23,143.5800018310547,144.3000030517578,143.5800018310547,143.6300048828125,143.6300048828125,11262083
2025-06-23,143.63999938964844,144.0198974609375,143.52999877929688,143.7949981689453,143.7949981689453,9108949
2025-06-23,143.81500244140625,144.2100067138672,143.75,143.80999755859375,143.80999755859375,7583566
2025-06-23,143.69500732421875,144.0500030517578,143.64500427246094,143.7949981689453,143.7949981689453,7248762
2025-06-23,143.8000030517578,143.90499877929688,142.85000610351562,142.92999267578125,142.92999267578125,9490591
2025-06-23,142.92999267578125,143.61500549316406,142.02999877929688,143.2100067138672,143.2100067138672,13636374
