Date,Open,High,Low,Close,Adj Close,Volume
2024-09-09,282.0899963378906,286.9700012207031,281.6499938964844,285.6099853515625,283.61822509765625,10933900
2024-09-10,285.92999267578125,286.3999938964844,283.57000732421875,285.3399963378906,283.35015869140625,5314400
2024-09-11,285.0199890136719,285.1700134277344,278.29998779296875,283.9599914550781,281.9797668457031,6281800
2024-09-12,284.0,286.0,281.4700012207031,285.3699951171875,283.3799133300781,4160800
2024-09-13,286.489990234375,288.739990234375,285.54998779296875,287.3500061035156,285.3461608886719,4987600
2024-09-16,288.04998779296875,290.8999938964844,287.739990234375,290.4800109863281,288.4543151855469,4458900
2024-09-17,290.8999938964844,293.07000732421875,290.0799865722656,291.55999755859375,289.5267639160156,5135700
2024-09-18,291.8399963378906,292.0199890136719,288.1300048828125,288.4800109863281,286.46826171875,5890000
2024-09-19,291.0899963378906,291.4800109863281,282.8699951171875,285.239990234375,283.2508239746094,10382100
2024-09-20,285.5,287.0,283.25,284.7699890136719,282.78411865234375,27810900
2024-09-23,284.8999938964844,288.8800048828125,284.6199951171875,288.6300048828125,286.6171875,6505600
2024-09-24,280.17999267578125,281.0,272.7099914550781,272.7799987792969,270.8777160644531,13690200
2024-09-25,274.19000244140625,274.25,268.2300109863281,269.6300048828125,267.7497253417969,11671300
2024-09-26,270.5,273.239990234375,270.0,271.69000244140625,269.7953186035156,9552500
2024-09-27,273.1600036621094,277.9800109863281,272.7799987792969,275.1700134277344,273.2510681152344,6509600
2024-09-30,275.0,275.69000244140625,273.20001220703125,274.95001220703125,273.0326232910156,5969900
2024-10-01,276.9700012207031,279.05999755859375,274.3599853515625,277.6000061035156,275.66412353515625,5781600
2024-10-02,276.57000732421875,277.6400146484375,275.3699951171875,277.0,275.06829833984375,4741600
2024-10-03,276.6700134277344,277.69000244140625,275.8399963378906,276.8599853515625,274.9292907714844,3036700
2024-10-04,277.3500061035156,278.44000244140625,275.1000061035156,277.92999267578125,275.9917907714844,4259300
2024-10-07,277.6000061035156,277.6199951171875,273.239990234375,273.7900085449219,271.8807067871094,4339300
2024-10-08,274.7099914550781,276.1000061035156,274.010009765625,274.9599914550781,273.0425109863281,4370900
2024-10-09,275.0,277.489990234375,274.4200134277344,276.92999267578125,274.998779296875,4115800
2024-10-10,276.7799987792969,277.6700134277344,275.3500061035156,277.4700012207031,275.5350646972656,4063900
2024-10-11,276.0400085449219,278.79998779296875,275.3699951171875,277.8399963378906,275.90240478515625,4746300
2024-10-14,279.0799865722656,281.3699951171875,277.989990234375,280.67999267578125,278.7226257324219,3996600
2024-10-15,281.0,282.6400146484375,278.8299865722656,279.2900085449219,277.34234619140625,5807000
2024-10-16,278.6199951171875,287.6000061035156,278.3500061035156,287.5199890136719,285.514892578125,9442700
2024-10-17,288.57000732421875,290.92999267578125,287.6099853515625,290.3900146484375,288.36492919921875,8815800
2024-10-18,289.9200134277344,291.0400085449219,288.0799865722656,290.6199951171875,288.59332275390625,5350900
2024-10-21,289.6000061035156,290.44000244140625,286.3299865722656,286.8500061035156,284.8496398925781,6313100
2024-10-22,285.04998779296875,286.5299987792969,283.5299987792969,284.7900085449219,282.8039855957031,5736500
2024-10-23,286.0400085449219,286.05999755859375,283.5299987792969,283.760009765625,281.7811584472656,5249300
2024-10-24,282.3900146484375,283.6199951171875,281.7300109863281,283.2200012207031,281.2449645996094,4679900
2024-10-25,284.0,285.0899963378906,280.7799987792969,281.7300109863281,279.76531982421875,4464600
2024-10-28,282.0400085449219,284.6400146484375,281.5299987792969,284.19000244140625,282.2081604003906,4306200
2024-10-29,284.2699890136719,285.70001220703125,281.3500061035156,281.8800048828125,279.9142761230469,7534800
2024-10-30,292.3399963378906,295.7799987792969,288.3299865722656,290.1600036621094,288.1365051269531,9606800
2024-10-31,292.0899963378906,296.3399963378906,289.6199951171875,289.8500061035156,287.8287048339844,7950200
2024-11-01,288.489990234375,292.6700134277344,287.19000244140625,290.739990234375,288.7124938964844,5470700
2024-11-04,291.54998779296875,293.1499938964844,290.760009765625,291.8500061035156,289.81475830078125,4281600
2024-11-05,291.7099914550781,294.7799987792969,291.5799865722656,293.2900085449219,291.2447204589844,3753700
2024-11-06,306.32000732421875,309.0,302.82000732421875,307.3999938964844,305.25628662109375,10320500
2024-11-07,307.5,307.6300048828125,304.4200134277344,305.79998779296875,303.6674499511719,6237300
2024-11-08,306.8900146484375,311.1499938964844,305.69000244140625,307.8699951171875,305.7230224609375,6240600
2024-11-11,310.0899963378906,312.44000244140625,309.29998779296875,310.9200134277344,308.7517395019531,4674100
2024-11-12,309.0400085449219,310.54998779296875,308.1099853515625,309.8500061035156,308.2742004394531,4616400
2024-11-13,309.489990234375,310.95001220703125,307.8399963378906,309.4800109863281,307.90606689453125,4046400
2024-11-14,309.29998779296875,311.2900085449219,307.8299865722656,308.25,306.68231201171875,4415800
2024-11-15,307.55999755859375,310.7200012207031,306.6600036621094,309.6400146484375,308.0652770996094,5106300
2024-11-18,309.4800109863281,312.4100036621094,308.70001220703125,312.1600036621094,310.57244873046875,4585600
2024-11-19,310.0,312.2300109863281,308.510009765625,311.8500061035156,310.2640380859375,4885500
2024-11-20,311.8599853515625,312.2900085449219,306.2200012207031,307.3900146484375,305.82672119140625,6349900
2024-11-21,307.29998779296875,310.9200134277344,306.6499938964844,309.8999938964844,308.3239440917969,5757100
2024-11-22,307.9700012207031,311.5899963378906,307.8999938964844,309.9200134277344,308.3438720703125,5919200
2024-11-25,311.8599853515625,313.6600036621094,309.8599853515625,313.19000244140625,311.5971984863281,14189300
2024-11-26,314.20001220703125,314.5,311.5400085449219,311.82000732421875,310.23419189453125,7071500
2024-11-27,310.7699890136719,316.3699951171875,309.489990234375,314.70001220703125,313.0995178222656,5204300
