Date,Open,High,Low,Close,Adj Close,Volume
2024-09-09,116.0,117.7300033569336,115.9000015258789,117.06999969482422,115.61144256591797,5752200
2024-09-10,117.44999694824219,118.41000366210938,116.8499984741211,117.83000183105469,116.36197662353516,5160200
2024-09-11,117.93000030517578,117.93000030517578,116.37999725341797,117.8499984741211,116.38172912597656,3561200
2024-09-12,117.81999969482422,118.52999877929688,117.63999938964844,118.22000122070312,116.74711608886719,3287300
2024-09-13,118.80999755859375,120.01000213623047,118.37000274658203,119.80999755859375,118.31730651855469,3961000
2024-09-16,120.36000061035156,120.75,119.4800033569336,119.61000061035156,118.11980438232422,3392200
2024-09-17,119.52999877929688,120.23999786376953,117.47000122070312,117.83999633789062,116.3718490600586,3880100
2024-09-18,117.55999755859375,118.41999816894531,117.05999755859375,117.25,115.7892074584961,3183300
2024-09-19,118.5199966430664,118.73999786376953,117.75,118.29000091552734,116.81624603271484,3186800
2024-09-20,117.76000213623047,118.5,117.55000305175781,117.93000030517578,116.46072387695312,7024800
2024-09-23,118.52999877929688,118.55999755859375,116.44000244140625,117.12999725341797,115.67070007324219,3511600
2024-09-24,117.2300033569336,117.76000213623047,116.29000091552734,117.6500015258789,116.18421936035156,3354400
2024-09-25,117.9000015258789,118.16000366210938,117.11000061035156,118.12999725341797,116.65823364257812,3743100
2024-09-26,118.5,118.8499984741211,117.51000213623047,118.08000183105469,116.6088638305664,3797900
2024-09-27,117.80000305175781,118.04000091552734,117.30000305175781,117.5,116.03608703613281,2998100
2024-09-30,117.55999755859375,117.86000061035156,116.54000091552734,117.54000091552734,116.07559204101562,5350400
2024-10-01,117.5,117.52999877929688,115.72000122070312,116.63999938964844,115.18679809570312,7888700
2024-10-02,116.0,116.62999725341797,115.41000366210938,116.44999694824219,114.9991683959961,4315500
2024-10-03,115.5,115.8499984741211,114.23999786376953,115.05999755859375,113.6264877319336,4851700
2024-10-04,115.11000061035156,115.54000091552734,113.88999938964844,114.69000244140625,113.26109313964844,6480000
2024-10-07,114.30999755859375,114.63999938964844,111.22000122070312,112.12999725341797,110.73299407958984,6345200
2024-10-08,112.80000305175781,113.55999755859375,111.88999938964844,113.44999694824219,112.03653717041016,6289400
2024-10-09,113.41999816894531,114.2300033569336,113.19000244140625,113.9800033569336,112.55994415283203,3970800
2024-10-10,113.7300033569336,113.81999969482422,112.22000122070312,112.58999633789062,111.187255859375,3453100
2024-10-11,112.62999725341797,113.87999725341797,112.3499984741211,113.7300033569336,112.31306457519531,3865500
2024-10-14,114.0199966430664,115.36000061035156,113.6500015258789,115.23999786376953,113.80424499511719,4697500
2024-10-15,115.83000183105469,117.66999816894531,115.54000091552734,116.76000213623047,115.30531311035156,7378400
2024-10-16,116.30000305175781,117.5,116.04000091552734,117.4000015258789,115.93733978271484,4688700
